Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,StageSortOrder,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalYear,FiscalQuarter,PrimaryPartnerAccountId,SyncedQuoteId,ContractId,Budget_Confirmed__c,Discovery_Completed__c,ROI_Analysis_Completed__c,LID__LinkedIn_Company_Id__c,Loss_Reason__c,Referral_Partner_Company__c,Referral_Partner_Contact__c,Stage_Moved_to_POC__c,GCLID__c,Are_you_familiar_with_Graph_db_O__c,Competitor_Notes_O__c,Contacts_Role_o__c,Do_you_have_a_timeline__c,How_do_you_want_to_deploy_o__c,Interest_Notes_o__c,Interest_Score_o__c,Role_Score_o__c,SQL_SCORE_o__c,Timeline_Score_o__c,Title_Rank__c,Title_Score_o__c,Use_Graph_Score_o__c,What_s_your_interest_in_TigerGraph__c,What_capabilities_are_you_looking_for_o__c
0063600000gwETzAAM,0,0013600001q9tKAAAY,0,VRG Corporation,"Gurpreet Atwal has signing authority. He is looking for a high performance Graph DB for multi-use. He has 20 Petabytes of data, not all of which will go into the Graph of course. More to learn on use-cases, just trying to get the initial meeting after our first call.",POC,3,50000,50,25000,,2018-12-31,New Business,"Received use-cases 10/26/18. Working on POC kickoff, aiming for 2nd full week of November.",DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-07-26,00536000006DdI0AAK,2018-11-08,00536000006DdI0AAK,11/13/18 13:40,2018-11-13,2018-09-18,2018,4,,,,0,0,0,,,,,2018-09-18,,,,,,,,,,,,,,,,
0063600000gwbBWAAY,0,0013600001jgIbxAAE,0,VRG Corporation,,Proposal,4,8000,75,6000,,2019-07-26,Renewal,Renewal-Data Discovery project,Customer,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-07-30,00536000006DI2SAAW,2018-08-07,00536000006DZLrAAO,8/7/18 0:00,,,2019,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000gwcU9AAI,0,0013600001qAuY7AAK,0,VRG Corporation,,Closed Lost,7,,0,,,2018-10-10,New Business,Testing Dev product,Website-Developer Edition,1,0,Omitted,Omitted,Free-Trial,,,00536000006CbBOAA0,2018-07-30,00536000006CbBOAA0,2018-10-10,00536000006CbBOAA0,10/10/18 18:48,2018-10-10,2018-10-10,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000gwijDAAQ,0,0013600001iF8d8AAC,0,VRG Corporation,,Proposal,4,80000,75,60000,,2019-01-28,Renewal,License Renewal-$80k,Customer,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-07-30,00536000006DI2SAAW,2018-10-22,00536000006DI2SAAW,10/22/18 6:24,,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqCDeAAM,0,0013600000JRBW1AAP,0,VRG Corporation,They're in the education phase and don't have an immediate (or longer term need).  Sent an email to the main contact saying I'd be in touch in early 2019.,Closed Lost,7,,0,,,2018-09-12,New Business,Visit in 2019,DemandZen,1,0,Omitted,Omitted,000000000000000AAA,,,0053600000D5bx4AAB,2018-08-06,0053600000D5bx4AAB,2018-09-12,0053600000D5bx4AAB,9/12/18 17:32,2018-08-07,2018-09-12,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqDRwAAM,0,0013600001rxwGXAAY,0,VRG Corporation,Just decided on some AML automation tools and are in the process of procuring.  In Oct. the Bank Examiners are coming in and she will be ready to talk in Nov.,Qualification,1,25000,10,2500,,2019-01-24,New Business,Get back to her in early Nov.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5bx4AAB,2018-08-06,0053600000D5bx4AAB,2018-11-08,0053600000D5bx4AAB,11/8/18 17:59,2018-11-08,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqPb9AAE,0,0013600001ryOeMAAU,0,VRG Corporation,1) Udagawa-san to prepare small PoC under his organization.  2) Push Udagawa-san to introduce Olix Digital Transformation group.,Qualification,1,300000,10,30000,,2018-12-31,New Business,Follow Up Udagawa-san,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5batAAB,2018-08-08,0053600000D5batAAB,2018-09-17,0053600000D5batAAB,9/17/18 19:14,,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqWRUAA2,0,0013600001rxyz9AAA,0,VRG Corporation,VP wants to see a demo first then walk us into some projects he believes we can help with,Proposal,4,60000,75,45000,,2019-03-29,New Business,"10/22- Mgmt changes/ Project changes/ We will be working with 3 other groups-CMD, Security, Marketing pushed to Q1 2019",Sales Activity,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-08-08,00536000006DI2SAAW,2018-10-22,00536000006DI2SAAW,11/5/18 22:21,2018-11-05,2018-09-27,2019,1,,,,0,0,0,,,,,2018-09-17,,Yes_5;Neo4J;Neptune,,Sponsor_10,ASAP to 6 mos_10,AWS,,,,,,,,,Initiative_5;Project_10,
0063600000hqhnVAAQ,0,0013600001ryya2AAA,0,VRG Corporation,,Closed Lost,7,,0,,,2018-12-21,New Business,,Website-Free Trial,1,0,Omitted,Omitted,70136000000lqzPAAQ,,,00536000006CfnPAAS,2018-08-10,00536000006CfnPAAS,2018-09-18,00536000006CfnPAAS,9/18/18 9:54,2018-08-07,2018-09-18,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000hqkxxAAA,0,0013600001rz2P8AAI,0,VRG Corporation,"Need to learn more about use case but it's related to tracking web traffic and page clicks. This would likely be a recommender use-case but we need more information. They have already used Dev Version, liked performance, want to test on multi-node cluster with larger data set.",Closed Won,6,48000,100,48000,,2018-09-24,New Business,9/10/18: They have our proposal. They are testing Neptune. They have our benchmarking report and appreciated it. They are simply doing their due diligence. Believe we are still looking good for this.,Website - Contact Us,1,1,Closed,Closed,701360000011bW1AAI,,,00536000006DdI0AAK,2018-08-10,00536000006DdI0AAK,2018-09-24,00536000006DdI0AAK,9/24/18 15:06,2018-08-06,2018-09-24,2018,3,,,,0,0,0,,,,,2018-08-10,,,,,,,,,,,,,,,,
0063600000hqq50AAA,0,0013600001rz9qOAAQ,0,VRG Corporation,Zenrin is bidding a public tender for Gov. organization Location data utilization's?for attraction tourists.,Closed Lost,7,,0,,,2018-12-31,New Business,Confirm Zenrin could get Project from Gov. org,Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,0053600000D5batAAB,2018-08-11,0053600000D5batAAB,2018-11-05,0053600000D5batAAB,11/5/18 9:18,,2018-11-05,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqq5ZAAQ,0,0013600001rz9trAAA,0,VRG Corporation,Study phase of TigerGraph spplution,Qualification,1,,10,,,2018-12-31,New Business,Follow up their trial version usage,,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5batAAB,2018-08-11,0053600000D5batAAB,2018-08-11,0053600000D5batAAB,8/11/18 2:28,,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hqq5yAAA,0,0013600001rz9wMAAQ,0,VRG Corporation,Have introduced TigerGraph. Several teams started study about TigerGraph. Next step will be identify PoC target,Qualification,1,100000,10,10000,,2018-12-31,New Business,Set up meeting on 1st week September,,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5batAAB,2018-08-11,0053600000D5batAAB,2018-09-09,00536000006CbBOAA0,9/9/18 19:23,,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hrHWxAAM,0,0013600001t1PZvAAM,0,VRG Corporation,,Closed Lost,7,,0,,,2018-08-24,New Business,This is a duplicate Oppty,Website - Contact Us,1,0,Omitted,Omitted,Benchmark-Report,,,0053600000D5bx4AAB,2018-08-15,0053600000D5bx4AAB,2018-08-24,0053600000D5bx4AAB,8/24/18 17:07,2018-08-14,2018-08-24,2018,3,,,,0,0,0,,Other,,,,,,,,,,,,,,,,,,,
0063600000hrPbZAAU,0,0013600001t1PZvAAM,0,VRG Corporation,Onboarding and provisioning process need to be established and communicated to TT,Closed Won,6,55260,100,55260,,2018-09-21,New Business,Implementation process,Google AdWords,1,1,Closed,Closed,70136000000lqzPAAQ,,,0053600000D5bx4AAB,2018-08-16,0053600000D5bx4AAB,2018-10-13,00536000006CbBOAA0,10/13/18 17:11,2018-08-15,2018-09-22,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hrmlfAAA,0,0013600001t2XurAAE,0,VRG Corporation,"This Oppty was incorrectly created.  Prospect is in the early days of investigating a GB as a potential solution.  We didn't lose anything at this point.  I created the Oppty incorrectly.",Closed Lost,7,,0,,,2018-08-24,New Business,Continue to Develop Account,DemandZen,1,0,Omitted,Omitted,000000000000000AAA,,,0053600000D5bx4AAB,2018-08-20,0053600000D5bx4AAB,2018-08-24,0053600000D5bx4AAB,8/24/18 16:59,2018-08-15,2018-08-24,2018,3,,,,0,0,0,,Other,,,,,,,,,,,,,,,,,,,
0063600000hrtDTAAY,0,0013600001t2fibAAA,0,VRG Corporation,Understand budget and decision process,POC,3,75000,50,37500,,2018-12-20,New Business,2018/11/26Partner working for bidding process.,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5c3CAAR,2018-08-21,00536000006CfnPAAS,2018-11-14,0053600000D5c3CAAR,11/14/18 4:20,,2018-10-22,2018,4,,,,1,0,0,,,,,2018-11-26,,,,,,,,,,,,,,,,
0063600000hrtFPAAY,0,0013600001nup0BAAQ,0,VRG Corporation,,POC,3,50000,50,25000,,2019-03-15,New Business,,Partner,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006CfnPAAS,2018-08-21,00536000006CfnPAAS,2018-11-08,00536000006CfnPAAS,11/8/18 16:08,,2018-09-18,2019,1,,,,0,0,0,,,0013600001q8ol6AAA,,2018-09-18,,,,,,,,,,,,,,,,
0063600000hryyWAAQ,0,0013600001t1PZvAAM,0,VRG Corporation,,Closed Lost,7,,0,,,2018-09-30,New Business,,Website - Content Download,1,0,Omitted,Omitted,000000000000000AAA,,,0053600000D5bx4AAB,2018-08-21,0053600000D5bx4AAB,2018-08-24,00536000006DZLrAAO,8/24/18 16:49,,2018-08-24,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hs9o2AAA,0,0013600001t35P0AAI,0,VRG Corporation,,Qualification,1,,10,,,2018-09-30,,,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5mROAAZ,2018-08-22,0053600000D5mROAAZ,2018-08-22,0053600000D5mROAAZ,8/22/18 23:19,,,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hsBlTAAU,0,0013600001PFYuZAAX,0,VRG Corporation,,Needs Analysis,2,50000,20,10000,,2019-02-21,New Business Existing Customer,,Website-Free Trial,0,0,Pipeline,Pipeline,Free-Trial,,,00536000006CfnPAAS,2018-08-23,00536000006CfnPAAS,2018-08-23,00536000006CfnPAAS,8/23/18 10:09,2018-08-23,2018-08-23,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hthebAAA,0,0013600001uJPZwAAO,0,VRG Corporation,,Qualification,1,100000,10,10000,,2018-12-31,New Business,Set-up Demo,Sales Activity,0,0,Pipeline,Pipeline,70136000000ltesAAA,,,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/22/18 14:05,2018-10-22,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hthhkAAA,0,0013600001uJPfQAAW,0,VRG Corporation,"He's dedicated to Neo for current POC, wants to reconnect around 10/1 and do a possible POC with TG.",Needs Analysis,2,100000,20,20000,,2018-09-30,New Business,,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/17/18 14:59,2018-10-17,2018-09-04,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000hthjMAAQ,0,0013600001uJPiUAAW,0,VRG Corporation,,Qualification,1,100000,10,10000,,2018-12-31,New Business,,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/21/18 15:12,2018-09-21,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000htihAAAQ,0,0013600001uJTiSAAW,0,VRG Corporation,,Qualification,1,100000,10,10000,,2018-12-31,New Business,,Website - Content Download,0,0,Pipeline,Pipeline,701360000011hoxAAA,,,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/25/18 14:52,2018-10-25,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000j7qHIAAY,0,0013600001PFX0fAAH,0,VRG Corporation,"Alert project- Heat Map",Needs Analysis,2,80000,20,16000,,2019-03-29,New Business,10/29- Spoke to Sangram today- due to the recent Mgmt change/Re-Org all projects are on hold and being evaluated. This Heat Map project will still be discussed and Sangram building value to make sure we can get funding for Q1 2019.,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-09-07,00536000006DI2SAAW,2018-10-29,00536000006DI2SAAW,11/7/18 18:15,2018-11-07,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000j7xiJAAQ,0,0013600001uL3IuAAK,0,VRG Corporation,"Graph system to sit on data lake for various uses: impact analysis, cyber security, fraud detection...",Needs Analysis,2,200000,20,40000,,2019-01-31,New Business,They are playing with Test Drive currently. Trying to nudge them toward our dev edition.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-09-10,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,11/14/18 16:01,2018-11-14,2018-09-10,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000j8FICAA2,0,0013600001uLgXgAAK,0,VRG Corporation,Looking to use Graph to help them gather Sensor info within their communities/bldg's/Pods,POC,3,50000,50,25000,,2019-04-30,New Business,11/14- Spoke to Alec- the VP's don't see enough yet in the value. Alec wants to evaluate for another 60 days (Dev edition) and build more value. Deal pushed to next yr,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-09-11,00536000006DI2SAAW,2018-11-14,00536000006DI2SAAW,11/14/18 17:59,,2018-09-20,2019,2,,,,0,0,0,,,,,2018-09-19,,,,,,,,,,,,,,,,
0063600000j92shAAA,0,0013600001PFZeRAAX,0,VRG Corporation,,POC,3,100000,50,50000,,2019-03-29,New Business Existing Customer,,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5c3CAAR,2018-09-17,00536000006CfnPAAS,2018-11-09,0053600000D5c3CAAR,11/9/18 11:29,,,2019,1,,,,0,0,0,,,0013600001q8ol6AAA,,2018-09-16,,,,,,,,,,,,,,,,
0063600000j92zoAAA,0,0013600001uNFoAAAW,0,VRG Corporation,"Making bids, preparing for bidding",Proposal,4,50000,75,37500,,2018-12-15,New Business,2018/11/30 biding result,Partner,0,0,BestCase,Best Case,000000000000000AAA,,,0053600000D5c3CAAR,2018-09-17,0053600000D5c3CAAR,2018-11-12,0053600000D5c3CAAR,11/12/18 1:59,,2018-09-18,2018,4,,,,0,0,0,,,0013600001h6f7GAAQ,,2018-10-02,,,,,,,,,,,,,,,,
0063600000j932EAAQ,0,0013600001uNGBnAAO,0,VRG Corporation,Prepare bidding documents and prepare for tenders.,Proposal,4,50000,75,37500,,2019-01-25,New Business,2018/10/20 bidding,Partner,0,0,BestCase,Best Case,000000000000000AAA,,,0053600000D5c3CAAR,2018-09-17,0053600000D5c3CAAR,2018-11-08,00536000006CfnPAAS,11/8/18 16:09,,2018-09-18,2019,1,,,,0,0,0,,,0013600001uNEopAAG,,2018-09-16,,,,,,,,,,,,,,,,
0063600000j98sxAAA,0,0013600001vOhsLAAS,0,VRG Corporation,,Qualification,1,,10,,,2019-09-03,New Business,Ueno-san to visit Redwood in Oct,,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5batAAB,2018-09-17,0053600000D5batAAB,2018-09-17,0053600000D5batAAB,9/17/18 18:44,,,2019,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000j9HquAAE,0,0013600001vOyYeAAK,0,VRG Corporation,Customer 360.,POC,3,300000,50,150000,,2018-12-31,New Business,"11/9 call with Stephen Rohrer, 11/8 Abhi on-site with Sergio to show Neo vs TG POC.",DemandZen,0,0,Pipeline,Pipeline,70136000000m452AAA,,,00536000006DdI0AAK,2018-09-18,00536000006DdI0AAK,2018-11-08,00536000006DdI0AAK,11/8/18 20:06,2018-11-08,2018-10-02,2018,4,,,,0,0,0,,,,,2018-10-02,,,,,,,,,,,,,,,,
0063600000jAKCXAA4,0,0013600001vQmGWAA0,0,VRG Corporation,,Needs Analysis,2,100000,20,20000,,2018-12-28,New Business,,TestDrive,0,0,Pipeline,Pipeline,70136000000lqzPAAQ,,,00536000008H3MsAAK,2018-09-24,00536000008H3MsAAK,2018-09-24,00536000008H3MsAAK,11/2/18 14:07,2018-11-02,2018-09-24,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000jhZMbAAM,0,0013600001v3EnEAAU,0,VRG Corporation,,Qualification,1,,10,,,2019-07-30,New Business,,Partner,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D6H6NAAV,2018-09-26,0053600000D5mROAAZ,2018-09-26,0053600000D6H6NAAV,9/26/18 16:35,2018-09-19,,2019,3,,,,0,0,0,,,0013600001v3EzaAAE,0033600001s6Uw7AAE,,,,,,,,,,,,,,,,,
0063600000jheGKAAY,0,VRG-payments,0,VRG Corporation,Signed 9/26/18-9/26/21 (3 yrs),Proposal,4,285000,75,213750,,2021-09-26,Renewal,Renewal (3yr agreement),Sales Activity,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-09-26,00536000006DI2SAAW,2018-09-26,00536000006DI2SAAW,11/5/18 18:53,2018-11-05,,2021,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000jhvRmAAI,0,0013600001PFYPUAA5,0,VRG Corporation,,Closed Won,6,300000,100,300000,,2018-09-30,New Business Existing Customer,9/27:  Negotiating,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006CbBOAA0,2018-09-27,00536000006CbBOAA0,2018-10-01,00536000006CbBOAA0,10/1/18 21:41,,2018-10-01,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000jhytxAAA,0,0013600000JRBVTAA5,0,VRG Corporation,"This campaign never got beyond prospecting into the account with no response back.  Believe N4j is used, but haven't been able to validate.",Closed Lost,7,,0,,,2018-09-28,New Business,,Sales List Import,1,0,Omitted,Omitted,70136000000lfp4AAA,,,0053600000D5bx4AAB,2018-09-27,0053600000D5bx4AAB,2018-09-30,0053600000D5bx4AAB,9/30/18 2:51,2018-08-23,2018-09-30,2018,3,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000kGmDjAAK,0,0013600001wFWsHAAW,0,VRG Corporation,Representing trading and counterparty risk in a Graph in order to locate stresses or risks that are not visitble in their current relational environment.,Needs Analysis,2,100000,20,20000,,2019-03-29,New Business,Meeting held 10/2. Goutham working on getting infrastructure involved so he can get server access to run a test. Targeting later in October.,Google AdWords,0,0,Pipeline,Pipeline,70136000000lqzPAAQ,,,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,2018-11-05,00536000006DdI0AAK,11/5/18 21:25,2018-10-22,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kGmKVAA0,0,0013600001aAZsEAAW,0,VRG Corporation,Cyber Fraud Detection,Needs Analysis,2,250000,20,50000,,2019-02-28,New Business,Meeting set 10/4/18,Trade Show,0,0,Pipeline,Pipeline,70136000000m452AAA,,,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,2018-11-08,00536000006DZLrAAO,11/8/18 19:31,,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kGmviAAC,0,0013600001wFZzOAAW,0,VRG Corporation,Customer 360. They are POC'ing Orient DB. We are trying to get in there. Need a lot more detail but use case is related to automating recommendations from their brokers to their clients for financial products.,Needs Analysis,2,250000,20,50000,,2019-01-31,New Business,Targeting Mid-November.,Customer,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,2018-10-29,00536000006DdI0AAK,10/29/18 17:16,,,2019,1,,,,0,0,0,,,0013600001wFZzOAAW,,,,,,,,,,,,,,,,,,
0063600000kGnJuAAK,0,0013600001c84vIAAQ,0,VRG Corporation,"Customer 360 use case, still a lot to know.",Needs Analysis,2,100000,20,20000,,2019-01-31,New Business,10/8/18 Bob is back from vacation and will download the Developer edition.,Website-Developer Edition,0,0,Pipeline,Pipeline,70136000000lqzPAAQ,,,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,10/22/18 19:14,2018-10-22,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kGsOjAAK,0,0013600001hrmL4AAI,0,VRG Corporation,Recommendation use case- AA website,Needs Analysis,2,100000,20,20000,,2019-02-28,New Business,11/5- Still working on getting meeting setup. Might have a conf call to review potential use cases first,Field Event,0,0,Pipeline,Pipeline,70136000000lqzPAAQ,,,00536000006DI2SAAW,2018-10-02,00536000006DI2SAAW,2018-11-06,00536000006DI2SAAW,11/7/18 0:39,2018-11-06,2018-10-02,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kIV0qAAG,0,0013600001odikCAAQ,0,VRG Corporation,,Qualification,1,50000,10,5000,,2018-12-27,New Business,,Field Event,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006CfnPAAS,2018-10-09,00536000006CfnPAAS,2018-10-09,00536000006CfnPAAS,10/9/18 14:21,,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kIWitAAG,0,0013600001xlUzuAAE,0,VRG Corporation,"Neo4j head to head, custom use case around NBA players, agents, news, ecosystem",Needs Analysis,2,100000,20,20000,,2019-01-31,New Business,11/8 mtg set.,Trade Show,0,0,Pipeline,Pipeline,701360000011s7eAAA,,,00536000006DdI0AAK,2018-10-09,00536000006DdI0AAK,2018-11-07,00536000006DZLrAAO,11/8/18 14:43,2018-11-08,,2019,1,,,,0,0,0,,,,0033600001tKFxVAAW,,,,,,,,,,,,,,,,,
0063600000kIWjrAAG,0,0013600001xlVUrAAM,0,VRG Corporation,"They are testing Neo for Customer 360, want to do H2H comparison with TG.",POC,3,200000,50,100000,,2018-12-31,New Business,"POC Kicking off week of 11/12, they are committed to graph and have EOY funds.",Trade Show,0,0,Pipeline,Pipeline,70136000000m452AAA,,,00536000006DdI0AAK,2018-10-09,00536000006DdI0AAK,2018-11-08,00536000006DdI0AAK,11/13/18 16:59,2018-11-13,2018-11-08,2018,4,,,,0,0,0,,,,,2018-11-08,,,,,,,,,,,,,,,,
0063600000kJ7lCAAS,0,0013600001iF8d8AAC,0,VRG Corporation,Additional 500GB added to original deal (500GB),POC,3,170000,50,85000,,2019-01-28,New Business,10/10- Enabled additional 500GB for current POC up for renewal in Jan,Sales Activity,0,0,Pipeline,Pipeline,70136000000lwDjAAI,,,00536000006DI2SAAW,2018-10-11,00536000006DI2SAAW,2018-10-22,00536000006DI2SAAW,11/13/18 19:02,2018-11-13,,2019,1,,,,0,0,0,,,,,2018-10-10,,,,,,AWS,,,,,,,,,,
0063600000kJQlBAAW,0,0013600001PFWnTAAX,0,VRG Corporation,,Proposal,4,673803.21,75,505352.4075,,2019-10-16,Renewal,2019 Renewal,Sales Activity,0,0,BestCase,Best Case,000000000000000AAA,,,00536000006DI2SAAW,2018-10-12,00536000006DI2SAAW,2018-10-12,00536000006DI2SAAW,10/12/18 1:18,,,2019,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000kkhLUAAY,0,0013600000FT4tiAAD,0,VRG Corporation,,Qualification,1,50000,10,5000,,2019-01-29,New Business,,Website-Developer Edition,0,0,Pipeline,Pipeline,FraudDetect-AML-Webinar,,,0053600000D5bx4AAB,2018-10-18,0053600000D5bx4AAB,2018-11-04,0053600000D5bx4AAB,11/4/18 13:14,2018-11-01,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,Evaluating differences between TG today and TG March 2017.  Eval delayed while Venkatesh returns to India for PTO.  Back Dec. 1.
0063600000kkocjAAA,0,0013600001yymh3AAA,0,VRG Corporation,,Qualification,1,,10,,,2018-12-31,,,Sales Rep Prospecting,0,0,Pipeline,Pipeline,Free-Trial,,,0053600000D5mROAAZ,2018-10-18,0053600000D5mROAAZ,2018-10-18,0053600000D5mROAAZ,10/18/18 18:01,2018-10-17,,2018,4,,,,0,0,0,,,,,,,Yes_5,,Sponsor_10,6 mos to 9 mos_7,Azure,,10,10,,7,CxO_10,10,5,Project_10,testing
0063600000kkozJAAQ,0,0013600001yymveAAA,0,VRG Corporation,,Qualification,1,,10,,,2018-12-31,,,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5mROAAZ,2018-10-18,0053600000D5mROAAZ,2018-10-18,0053600000D5mROAAZ,10/18/18 18:11,,,2018,4,,,,0,0,0,,,,,,,Yes_5;Neo4J;AllegroGraph,,Sponsor_10,6 mos to 9 mos_7,Managed Service,,23,10,49,7,Director_5,5,5,Initiative_5;Current solution issues_7;Scale and performance;Has requirements_10,"Deeper analytics, Loading speed"
0063600000kl2OOAAY,0,0013600001yymh3AAA,0,VRG Corporation,,Qualification,1,,10,,,2018-12-31,,,Employee Referral,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5mROAAZ,2018-10-19,0053600000D5mROAAZ,2018-10-19,0053600000D5mROAAZ,10/19/18 4:31,,,2018,4,,,,0,0,0,,,,,,,Yes_5;Neptune,,Sponsor_10,9 mos to 12 mos_5,Hybrid,,23,10,50,5,VP_EVP_SVP_7,7,5,Initiative_5;Current solution issues_7;Scale and performance;Has requirements_10,Fast analytics built by nice people.
0063600000kl47gAAA,0,0013600001vPYfVAAW,0,VRG Corporation,Solution communication,Qualification,1,80000,10,8000,,2019-06-01,New Business,Solution communication,Sales Activity,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5c3CAAR,2018-10-19,0053600000D5c3CAAR,2018-11-09,0053600000D5c3CAAR,11/9/18 11:31,,,2019,2,,,,0,0,0,,,0013600001uNEopAAG,,,,,,,,,,,,,,,,,,
0063600000kl5ltAAA,0,0013600001vPYfVAAW,0,VRG Corporation,,Qualification,1,80000,10,8000,,2019-06-30,New Business,,Partner,0,0,Pipeline,Pipeline,000000000000000AAA,,,0053600000D5c3CAAR,2018-10-19,0053600000D5c3CAAR,2018-11-09,0053600000D5c3CAAR,11/9/18 11:24,,,2019,2,,,,0,0,0,,,0013600001uNEopAAG,,,,,,,,,,,,,,,,,,
