Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,SmartvCard__Email__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__Related_Contact_Dials__c,qbdialer__Related_Contact_LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Industry__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c
0013600000IHy46AAD,0,,VRG 65,Prospect,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,200,,,,,,00536000001f53BAAQ,2016-04-27,00536000001f53BAAQ,2018-09-17,00536000006DZLrAAO,2018-09-17,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBIuAAP,0,,VRG 66,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,500,,,,,,0053600000D5mROAAZ,2016-05-04,00536000001f53BAAQ,2018-10-11,0053600000D5bx4AAB,2018-11-11,2018-11-10,,,,,,,,,,,,,,,,,,,
0013600000JRBIvAAP,0,,VRG 67,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Networking,100000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBIwAAP,0,,VRG 68,,000000000000000AAA,,,NSW,,Australia,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBIxAAP,0,,VRG 69,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBIyAAP,0,,VRG 70,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBIzAAP,0,,VRG 71,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-28,,,,,,,,,,,,,,,,,,,
0013600000JRBJ0AAP,0,,VRG 72,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-25,,,,,,,,,,,,,,,,,,,
0013600000JRBJ1AAP,0,,VRG 73,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Electronics,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJ2AAP,0,,VRG 74,,000000000000000AAA,,,GA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,500,,,,,,0053600000D5bx4AAB,2016-05-04,00536000001f53BAAQ,2018-08-07,00536000006DZLrAAO,2018-08-07,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJ3AAP,0,,VRG 75,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJ4AAP,0,,VRG 76,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJ5AAP,0,,VRG 77,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-22,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJ6AAP,0,,VRG 78,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJ7AAP,0,,VRG 79,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJ8AAP,0,,VRG 80,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJ9AAP,0,,VRG 81,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJAAA5,0,,VRG 82,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer & Network Security,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJBAA5,0,,VRG 83,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,100000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-11-13,2018-11-12,,,,,,,,,,,,,,,,,,,
0013600000JRBJCAA5,0,,VRG 84,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJDAA5,0,,VRG 85,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJEAA5,0,,VRG 86,,000000000000000AAA,,,TX,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-05,,,,,,,,,,,,,,,,,,,
0013600000JRBJFAA5,0,,VRG 87,,000000000000000AAA,,,ID,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJGAA5,0,,VRG 88,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-03,00536000006DZLrAAO,2018-08-03,,,,,,,,,,,,,,,,,,,,
0013600000JRBJHAA5,0,,VRG 89,,000000000000000AAA,,,WA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Networking,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJIAA5,0,,VRG 90,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Tobacco,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJJAA5,0,,VRG 91,,000000000000000AAA,,,CT,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Medical Practice,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBJKAA5,0,,VRG 92,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJLAA5,0,,VRG 93,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-21,2018-05-21,,,,,,,,,,,,,,,,,,,
0013600000JRBJMAA5,0,,VRG 94,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-04,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJNAA5,0,,VRG 95,,000000000000000AAA,,,PA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Broadcast Media,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJPAA5,0,,VRG 96,,000000000000000AAA,,,NJ,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJQAA5,0,,VRG 97,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBJRAA5,0,,VRG 98,,000000000000000AAA,,,AR,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJSAA5,0,,VRG 99,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJTAA5,0,,VRG 100,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJUAA5,0,,VRG 101,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJVAA5,0,,VRG 102,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBJWAA5,0,,VRG 103,,000000000000000AAA,One Microsoft Way,Redmond,Washington,98053,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,0053600000D4sAHAAZ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-10-17,2018-10-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJXAA5,0,,VRG 104,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Research,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-01,00536000006DZLrAAO,2018-09-01,,,,,,,,,,,,,,,,,,,,
0013600000JRBJYAA5,0,,VRG 105,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJZAA5,0,,VRG 106,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBJaAAP,0,,VRG 107,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJbAAP,0,,VRG 108,,000000000000000AAA,,,CABA,,Argentina,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,2018-10-18,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJcAAP,0,,VRG 109,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJdAAP,0,,VRG 110,,000000000000000AAA,,,SP,,Brazil,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJeAAP,0,,VRG 111,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-29,00536000006DZLrAAO,2018-08-29,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJfAAP,0,,VRG 112,,000000000000000AAA,,,MN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJgAAP,0,,VRG 113,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJhAAP,0,,VRG 114,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJiAAP,0,,VRG 115,,000000000000000AAA,,,IL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-01,00536000006DZLrAAO,2018-09-01,,,,,,,,,,,,,,,,,,,,
0013600000JRBJjAAP,0,,VRG 116,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJkAAP,0,,VRG 117,,000000000000000AAA,,,So Paulo,,Brazil,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,International Affairs,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJlAAP,0,,VRG 118,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJmAAP,0,,VRG 119,,000000000000000AAA,,,NJ,,Israel,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Networking,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJnAAP,0,,VRG 120,,000000000000000AAA,,San Mateo,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,10000000,200,,,,,,0053600000D5bx4AAB,2016-05-04,00536000001f53BAAQ,2018-08-13,0053600000D5bx4AAB,2018-08-13,,,,,,,,,,,,,,,,,,,,
0013600000JRBJoAAP,0,,VRG 121,,000000000000000AAA,,,TX,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer & Network Security,10000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJpAAP,0,,VRG 122,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBJqAAP,0,,VRG 123,,000000000000000AAA,,San Francisco,CA,94128,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,500000000,1000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-08-08,00536000006DZLrAAO,2018-08-08,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJrAAP,0,,VRG 124,,000000000000000AAA,,,FL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJsAAP,0,,VRG 125,,000000000000000AAA,,,,,Brazil,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBJtAAP,0,,VRG 126,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBJuAAP,0,,VRG 127,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Telecommunications,500000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBJvAAP,0,,VRG 128,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJwAAP,0,,VRG 129,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBJxAAP,0,,VRG 130,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBJzAAP,0,,VRG 131,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK0AAP,0,,VRG 132,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,500000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK1AAP,0,,VRG 133,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK2AAP,0,,VRG 134,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Professional Training & Coaching,50000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK3AAP,0,,VRG 135,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-06-23,,,,,,,,,,,,,,,,,,,
0013600000JRBK4AAP,0,,VRG 136,,000000000000000AAA,,,PA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK5AAP,0,,VRG 137,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBK6AAP,0,,VRG 138,,000000000000000AAA,,,NJ,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBK7AAP,0,,VRG 139,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Security and Investigations,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-26,00536000006DZLrAAO,2018-09-26,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBK8AAP,0,,VRG 140,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer & Network Security,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBK9AAP,0,,VRG 141,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBKAAA5,0,,VRG 142,,000000000000000AAA,1701 John F Kennedy Blvd,Philadelphia,PA,19103,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Telecommunications,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-10-29,00536000008Ge5aAAC,2018-10-29,2018-10-29,,,Trade Show,,,,,0,,,,,,Not Compared,,,Not Compared,,
